partner_id,monthly_earnings,trips_per_week,avg_rating,cancellation_rate,active_days_per_month,Nova_Score,earnings_m1,earnings_m2,earnings_m3,earnings_m4,earnings_m5,earnings_m6,trips_m1,trips_m2,trips_m3,trips_m4,trips_m5,trips_m6,earnings_trend_slope,earnings_trend_up,earnings_per_active_day,trips_per_active_day,estimated_cancellations_per_month,high_activity_flag,earnings_avg_3mo,earnings_avg_6mo,trips_avg_3mo,trips_avg_6mo,city_Bengaluru,city_Chennai,city_Delhi,city_Kolkata,city_Mumbai,vehicle_type_Auto,vehicle_type_Bike,vehicle_type_Car
P06937,41572.51,21,4.24,0.04,24,79.56,39293.41,38419.36,44510.96,42401.97,38945.56,46166.24,84,76,92,91,89,91,966.678857142858,1,1732.1879166666668,3.5,3.36,0,40741.24333333334,41622.916666666664,84.0,87.16666666666667,False,True,False,False,False,False,False,True
P06938,26321.13,27,4.61,0.003,23,63.79,28423.96,24417.97,28800.43,25390.57,25092.89,29831.12,98,101,111,111,112,113,161.44857142857313,1,1144.3969565217392,4.695652173913044,0.324,0,27214.12,26992.823333333334,103.33333333333333,107.66666666666667,False,False,True,False,False,False,False,True
P06939,26562.92,23,4.38,0.166,8,53.45,26546.57,29555.84,26357.65,27519.5,24035.98,24065.91,88,98,97,100,99,91,-794.3151428571409,0,3320.365,11.5,15.272,0,27486.686666666665,26346.908333333336,94.33333333333333,95.5,False,False,True,False,False,False,False,True
P06940,19591.13,34,4.4,0.359,9,57.49,18474.64,19680.1,21705.84,18527.34,18136.92,21942.12,127,132,125,139,127,143,272.2674285714287,1,2176.7922222222223,15.11111111111111,48.824,0,19953.52666666667,19744.493333333332,128.0,132.16666666666666,False,True,False,False,False,False,False,True
P06941,26568.15,26,4.2,0.056,5,61.59,29054.67,28395.39,23912.7,25655.47,28299.88,26767.72,113,97,113,109,107,103,-285.10028571428364,0,5313.63,20.8,5.824,0,27120.92,27014.304999999997,107.66666666666667,107.0,True,False,False,False,False,False,True,False
P06942,37718.16,28,4.93,0.036,8,68.19,41872.65,32464.52,34886.09,42994.85,36313.73,33941.41,109,119,106,121,120,123,-571.4231428571405,0,4714.77,14.0,4.032,0,36407.753333333334,37078.875,111.33333333333333,116.33333333333333,False,False,True,False,False,False,True,False
P06943,40399.9,29,4.4,0.051,15,75.42,42496.75,38765.68,35970.08,35688.97,42672.2,42287.87,118,117,116,115,110,113,296.97285714285573,1,2693.326666666667,7.733333333333333,5.9159999999999995,0,39077.503333333334,39646.924999999996,117.0,114.83333333333333,False,False,True,False,False,False,False,True
P06944,37682.44,32,4.41,0.076,29,83.46,32560.99,37446.96,41046.02,33219.96,37841.92,35726.73,128,129,140,119,135,117,262.50057142857617,1,1299.3944827586208,4.413793103448276,9.728,1,37017.99,36307.096666666665,132.33333333333334,128.0,False,False,False,False,True,True,False,False
P06945,15646.47,30,5.0,0.131,28,68.54,15957.79,14174.53,14372.89,13502.82,13981.52,13517.62,124,115,112,111,115,125,-389.9985714285728,0,558.8025,4.285714285714286,15.72,1,14835.07,14251.195,117.0,117.0,False,False,False,True,False,False,True,False
P06946,38665.16,32,4.77,0.116,9,78.38,41719.26,34259.55,34669.25,36577.76,38654.38,33777.67,122,132,116,140,136,123,-703.2842857142875,0,4296.128888888889,14.222222222222221,14.848,0,36882.68666666667,36609.645,123.33333333333333,128.16666666666666,True,False,False,False,False,True,False,False
P06947,15291.85,27,3.99,0.031,23,56.54,13624.29,16990.64,15856.63,14824.97,16468.42,14941.89,100,116,104,109,108,112,113.99085714285671,1,664.8630434782609,4.695652173913044,3.348,0,15490.519999999999,15451.14,106.66666666666667,108.16666666666667,False,False,False,False,True,False,True,False
P06948,37184.94,26,5.0,0.147,6,67.03,34158.13,42087.01,32467.09,32661.57,34927.91,40827.02,95,109,97,108,107,95,344.6179999999997,1,6197.490000000001,17.333333333333332,15.287999999999998,0,36237.409999999996,36188.121666666666,100.33333333333333,101.83333333333333,False,False,True,False,False,False,True,False
P06949,27057.72,28,5.0,0.066,12,63.01,30162.55,23638.76,23363.53,27456.53,28259.75,25523.77,105,115,116,115,109,123,-149.65514285714198,0,2254.81,9.333333333333334,7.392,0,25721.61333333333,26400.815,112.0,113.83333333333333,False,False,True,False,False,True,False,False
P06950,35620.27,28,5.0,0.062,17,72.24,30492.25,34006.87,31417.62,36510.44,32404.11,38464.11,112,109,107,113,119,119,1146.9668571428574,1,2095.31,6.588235294117647,6.944,0,31972.24666666667,33882.56666666666,109.33333333333333,113.16666666666667,False,False,False,False,True,True,False,False
P06951,19340.41,20,4.8,0.001,28,61.06,20806.76,21999.44,16440.75,20796.9,17226.69,16762.78,76,86,73,81,74,83,-862.3428571428568,0,690.7289285714286,2.857142857142857,0.08,1,19748.983333333334,19005.553333333333,78.33333333333333,78.83333333333333,False,True,False,False,False,False,False,True
P06952,39369.34,31,4.27,0.025,25,80.91,39059.58,34446.15,41695.95,44990.91,37718.5,38114.24,122,126,134,123,116,128,239.5802857142873,1,1574.7735999999998,4.96,3.1,0,38400.560000000005,39337.555,127.33333333333333,124.83333333333333,True,False,False,False,False,False,True,False
P06953,18280.2,29,4.59,0.009,11,54.86,17988.3,19067.94,18621.5,18934.73,17672.59,16237.06,105,125,106,125,106,108,-360.82914285714224,0,1661.8363636363638,10.545454545454545,1.0439999999999998,0,18559.246666666666,18087.02,112.0,112.5,True,False,False,False,False,True,False,False
P06954,24652.36,26,4.17,0.021,21,60.46,21006.99,28144.77,22506.68,21780.24,26582.71,27341.06,107,99,99,96,113,97,750.2208571428583,1,1173.921904761905,4.9523809523809526,2.184,0,23886.146666666667,24560.408333333336,101.66666666666667,101.83333333333333,False,False,False,False,True,False,True,False
P06955,22015.24,38,4.34,0.118,26,69.01,24124.73,25173.7,20251.85,19297.62,21751.58,25105.77,163,157,144,159,151,139,-180.4397142857145,0,846.74,5.846153846153846,17.936,1,23183.426666666666,22617.541666666668,154.66666666666666,152.16666666666666,False,False,False,False,True,False,True,False
P06956,15965.72,35,4.27,0.001,30,55.2,15294.32,15827.89,17455.17,17295.09,13959.95,15130.47,127,152,127,145,139,147,-188.08999999999875,0,532.1906666666666,4.666666666666667,0.14,1,16192.46,15827.148333333333,135.33333333333334,139.5,False,True,False,False,False,False,True,False
P06957,30756.22,26,4.41,0.046,15,67.64,31132.36,27644.45,30773.01,32143.33,31992.62,35266.89,98,101,97,95,100,108,1002.4994285714289,1,2050.4146666666666,6.933333333333334,4.784,0,29849.94,31492.109999999997,98.66666666666667,99.83333333333333,False,True,False,False,False,False,True,False
P06958,44448.71,26,4.65,0.042,13,77.02,46812.95,40476.12,47096.01,39940.47,44038.71,47813.13,100,113,111,98,103,112,243.8037142857181,1,3419.131538461538,8.0,4.368,0,44795.02666666667,44362.89833333334,108.0,106.16666666666667,False,False,False,True,False,False,False,True
P06959,51335.24,28,4.47,0.016,15,82.66,54455.85,57335.32,50607.65,47536.84,48742.45,43653.96,107,110,102,118,106,115,-2367.3962857142833,0,3422.349333333333,7.466666666666667,1.792,0,54132.94,50388.67833333334,106.33333333333333,109.66666666666667,False,False,False,True,False,False,False,True
P06960,30777.25,26,4.45,0.022,11,60.29,34987.39,34578.39,28355.55,33087.76,33567.69,30641.26,94,103,94,98,113,102,-572.3011428571402,0,2797.931818181818,9.454545454545455,2.288,0,32640.443333333333,32536.34,97.0,100.66666666666667,True,False,False,False,False,False,False,True
P06961,38933.45,19,4.51,0.029,9,66.35,39299.5,40193.49,44427.77,39706.15,34896.65,42835.76,70,81,78,77,72,82,-83.73828571428471,0,4325.938888888889,8.444444444444445,2.204,0,41306.91999999999,40226.55333333333,76.33333333333333,76.66666666666667,True,False,False,False,False,False,True,False
P06962,31856.76,30,5.0,0.055,10,70.64,30898.38,34400.62,32484.16,32669.11,35805.84,32180.51,130,114,110,110,130,123,308.8931428571431,1,3185.676,12.0,6.6,0,32594.38666666667,33073.10333333333,118.0,119.5,False,False,False,False,True,False,False,True
P06963,33991.07,28,5.0,0.119,27,74.36,38617.63,36437.73,30228.07,31033.94,32298.94,34500.54,117,117,109,106,112,102,-919.8842857142854,0,1258.9285185185186,4.148148148148148,13.328,1,35094.47666666666,33852.808333333334,114.33333333333333,110.5,False,False,False,True,False,False,True,False
P06964,27262.81,29,4.46,0.038,17,69.03,28425.11,28586.32,26494.74,28318.35,26943.36,26835.05,127,111,104,125,115,125,-315.87342857142556,0,1603.694705882353,6.823529411764706,4.4079999999999995,0,27835.39,27600.48833333333,114.0,117.83333333333333,False,False,False,True,False,False,True,False
P06965,31560.62,30,4.7,0.036,26,76.35,29649.47,34659.34,29944.75,34122.98,35624.68,30566.83,119,122,117,117,127,129,333.1728571428594,1,1213.87,4.615384615384615,4.319999999999999,1,31417.853333333333,32428.00833333333,119.33333333333333,121.83333333333333,False,False,True,False,False,False,False,True
P06966,34299.83,28,4.35,0.003,9,61.23,30456.17,36207.65,31357.8,38264.06,36987.97,29436.77,120,118,108,119,112,118,118.5777142857155,1,3811.0922222222225,12.444444444444445,0.336,0,32673.873333333337,33785.07,115.33333333333333,115.83333333333333,False,False,False,False,True,False,True,False
P06967,25372.32,22,4.83,0.132,16,49.98,27979.74,25631.14,28671.53,27174.14,22132.04,26298.92,94,80,90,88,84,96,-582.8225714285705,0,1585.77,5.5,11.616,0,27427.47,26314.585000000003,88.0,88.66666666666667,False,False,False,False,True,False,False,True
P06968,29380.05,26,4.46,0.073,17,65.65,28165.32,27061.58,32737.48,30053.23,30070.16,31730.98,112,95,104,100,103,102,690.565428571432,1,1728.2382352941177,6.117647058823529,7.592,0,29321.460000000003,29969.791666666668,103.66666666666667,102.66666666666667,False,False,False,False,True,False,False,True
P06969,29532.56,39,4.39,0.009,22,69.74,30954.28,31693.35,26867.07,31067.6,27852.42,32103.47,142,170,162,158,154,167,-45.03742857142685,0,1342.389090909091,7.090909090909091,1.404,0,29838.233333333334,30089.69833333333,158.0,158.83333333333334,False,False,False,False,True,True,False,False
P06970,36611.23,26,5.0,0.009,16,72.06,36290.7,36319.49,34987.32,36447.7,36704.46,37980.15,107,111,113,105,100,113,316.0725714285747,1,2288.201875,6.5,0.9359999999999999,0,35865.83666666667,36454.97,110.33333333333333,108.16666666666667,False,False,False,False,True,True,False,False
P06971,21471.74,26,4.19,0.137,7,53.5,19532.39,20149.89,23161.45,19712.55,23036.83,20449.32,105,112,110,114,102,110,279.9020000000001,1,3067.3914285714286,14.857142857142858,14.248000000000001,0,20947.91,21007.071666666667,109.0,108.83333333333333,False,True,False,False,False,False,False,True
P06972,29587.66,25,3.86,0.13,20,58.86,30490.26,32267.83,27000.27,32980.24,29553.69,25350.2,101,99,109,97,92,105,-796.0785714285684,0,1479.383,5.0,13.0,0,29919.453333333335,29607.08166666667,103.0,100.5,False,False,False,True,False,False,False,True
P06973,45296.04,36,4.82,0.011,8,81.06,39326.24,47969.14,46540.3,45739.34,39466.74,50674.21,144,150,131,148,157,140,869.4768571428617,1,5662.005,18.0,1.5839999999999999,0,44611.89333333333,44952.66166666666,141.66666666666666,145.0,True,False,False,False,False,False,False,True
P06974,39312.48,22,4.49,0.004,25,76.48,38290.46,44470.35,41668.8,40424.85,39666.06,38475.67,93,97,97,91,90,85,-420.8791428571418,0,1572.4992000000002,3.52,0.352,0,41476.53666666667,40499.365,95.66666666666667,92.16666666666667,False,False,False,False,True,True,False,False
P06975,40793.43,31,4.41,0.019,21,74.78,41363.9,36699.1,42677.75,46791.4,34969.72,42031.62,136,122,120,127,116,134,64.68885714286321,0,1942.5442857142857,5.904761904761905,2.356,0,40246.916666666664,40755.581666666665,126.0,125.83333333333333,True,False,False,False,False,False,False,True
P06976,30195.45,31,5.0,0.069,14,69.86,29616.12,31546.9,32065.23,34589.03,28822.25,27428.54,132,133,118,123,131,116,-473.9442857142826,0,2156.817857142857,8.857142857142858,8.556000000000001,0,31076.083333333332,30678.01166666667,127.66666666666667,125.5,False,False,True,False,False,False,True,False
P06977,32567.98,30,4.82,0.094,17,64.44,34997.61,30069.1,34587.52,33411.27,32353.33,29069.75,129,110,118,127,114,109,-684.653142857144,0,1915.7635294117647,7.0588235294117645,11.28,0,33218.07666666667,32414.763333333336,119.0,117.83333333333333,False,False,False,False,True,False,False,True
P06978,38017.89,39,4.58,0.012,27,79.05,41757.99,42620.9,43319.17,32702.5,39667.95,33305.39,155,157,165,164,159,160,-1763.9577142857122,0,1408.07,5.777777777777778,1.872,1,42566.02,38895.65,159.0,160.0,True,False,False,False,False,False,True,False
P06979,42482.04,33,4.39,0.054,28,79.63,45938.93,37377.82,40525.73,41158.48,42561.14,46289.69,137,128,144,144,143,128,512.4717142857185,1,1517.2157142857143,4.714285714285714,7.128,1,41280.82666666667,42308.631666666675,136.33333333333334,137.33333333333334,False,False,False,True,False,False,True,False
P06980,14387.18,26,4.73,0.039,27,64.68,12396.63,15061.2,16021.23,16274.61,12884.93,15019.33,102,104,105,114,110,109,195.373428571429,1,532.8585185185185,3.8518518518518516,4.056,1,14493.019999999999,14609.655,103.66666666666667,107.33333333333333,True,False,False,False,False,False,True,False
P06981,19476.47,36,4.08,0.21,9,56.06,17689.28,21177.27,16682.42,18239.56,22001.89,20184.4,140,133,134,136,133,158,471.61714285714424,1,2164.0522222222226,16.0,30.24,0,18516.323333333334,19329.13666666667,135.66666666666666,139.0,False,False,True,False,False,False,True,False
P06982,40475.55,38,4.45,0.074,21,84.58,40920.06,38713.87,37903.77,46538.0,42300.59,45568.16,164,148,143,157,153,143,1218.139714285718,1,1927.407142857143,7.238095238095238,11.248,0,39179.23333333333,41990.74166666666,151.66666666666666,151.33333333333334,False,False,True,False,False,False,True,False
P06983,27784.89,29,4.59,0.044,13,64.27,31409.33,31570.34,24022.73,24319.98,26259.23,24940.1,125,106,114,124,121,112,-1370.9208571428574,0,2137.2992307692307,8.923076923076923,5.104,0,29000.8,27086.951666666664,115.0,117.0,False,False,False,False,True,False,False,True
P06984,24626.23,28,4.66,0.013,6,56.44,27100.85,27217.38,25743.31,25129.45,28068.53,22190.22,116,111,109,122,105,114,-646.1017142857144,0,4104.371666666667,18.666666666666668,1.456,0,26687.179999999997,25908.289999999997,112.0,112.83333333333333,False,False,True,False,False,False,False,True
P06985,19966.71,30,4.56,0.017,20,59.99,22018.5,18736.47,17575.44,20059.25,22258.35,18106.63,128,119,114,111,110,124,-185.99714285714288,0,998.3354999999999,6.0,2.04,0,19443.47,19792.440000000002,120.33333333333333,117.66666666666667,False,False,False,False,True,False,True,False
P06986,25559.87,30,4.39,0.017,30,63.35,24050.88,21783.71,28210.74,23683.93,22826.17,24972.27,117,116,128,131,112,132,91.64342857143009,0,851.9956666666666,4.0,2.04,1,24681.77666666667,24254.61666666667,120.33333333333333,122.66666666666667,False,False,False,True,False,False,True,False
P06987,18781.05,34,4.88,0.004,21,61.9,18383.54,17635.35,19606.99,21308.64,19656.79,20889.53,134,148,130,129,149,136,579.8834285714291,1,894.3357142857143,6.476190476190476,0.544,0,18541.960000000003,19580.14,137.33333333333334,137.66666666666666,False,True,False,False,False,False,True,False
P06988,46728.75,36,4.1,0.291,6,81.5,46318.09,43663.02,40123.39,48399.37,47570.84,52076.49,153,132,147,146,154,136,1394.0411428571454,1,7788.125,24.0,41.903999999999996,0,43368.166666666664,46358.53333333333,144.0,144.66666666666666,True,False,False,False,False,False,True,False
P06989,29820.51,20,4.52,0.009,8,64.4,26755.3,33309.19,31741.94,27407.09,27072.33,30630.92,78,85,80,82,86,86,-104.78085714285587,0,3727.56375,10.0,0.72,0,30602.143333333337,29486.128333333338,81.0,82.83333333333333,False,False,False,False,True,False,True,False
P06990,29536.4,32,4.44,0.046,18,70.78,25381.23,33675.52,32744.36,28508.96,27174.74,30937.69,116,124,139,138,122,133,115.55885714285586,1,1640.9111111111113,7.111111111111111,5.888,0,30600.37,29737.083333333332,126.33333333333333,128.66666666666666,False,True,False,False,False,False,False,True
P06991,34704.61,24,4.9,0.105,6,70.3,39357.49,30232.3,36382.1,37007.91,35368.58,38845.87,93,90,98,102,97,98,385.044285714288,1,5784.1016666666665,16.0,10.08,0,35323.963333333326,36199.041666666664,93.66666666666667,96.33333333333333,False,False,False,True,False,False,False,True
P06992,37698.76,31,4.46,0.004,20,74.51,34766.32,37374.12,32389.16,35410.79,35677.6,39103.63,121,118,120,135,124,133,560.5320000000016,1,1884.938,6.2,0.496,0,34843.200000000004,35786.93666666667,119.66666666666667,125.16666666666667,False,False,False,False,True,False,True,False
P06993,37567.11,37,4.73,0.128,10,73.25,34636.3,38111.82,41600.91,41845.32,41340.7,34521.92,138,160,152,157,158,135,267.40428571428333,1,3756.7110000000002,14.8,18.944,0,38116.34333333333,38676.16166666666,150.0,150.0,False,True,False,False,False,False,True,False
P06994,38588.98,35,4.7,0.268,28,77.45,33765.89,33876.24,41280.14,34718.59,33932.13,40961.21,136,149,135,135,138,139,845.2205714285719,1,1378.1778571428572,5.0,37.52,1,36307.42333333333,36422.36666666666,140.0,138.66666666666666,False,False,True,False,False,False,True,False
P06995,24953.24,27,4.05,0.275,13,60.61,28161.04,24036.19,24043.33,23190.33,28052.66,26973.63,117,98,99,101,109,116,150.26742857142727,1,1919.48,8.307692307692308,29.700000000000003,0,25413.52,25742.86333333333,104.66666666666667,106.66666666666667,False,False,True,False,False,False,False,True
P06996,27617.07,33,4.58,0.148,28,68.27,28277.7,26101.58,26197.25,24675.01,30438.59,28738.42,141,123,132,123,134,121,394.0682857142859,1,986.3239285714286,4.714285714285714,19.535999999999998,1,26858.843333333334,27404.75833333333,132.0,129.0,False,False,False,True,False,True,False,False
P06997,36152.25,22,4.08,0.064,18,62.77,37963.88,36543.31,35933.39,31859.3,38740.28,33696.46,87,91,94,81,86,89,-537.7222857142806,0,2008.4583333333333,4.888888888888889,5.632,0,36813.526666666665,35789.43666666667,90.66666666666667,88.0,False,False,True,False,False,False,True,False
P06998,25780.89,33,4.71,0.003,17,63.43,28964.14,27027.58,28620.15,24236.48,23944.52,25006.83,138,127,143,143,120,127,-954.8399999999998,0,1516.5229411764706,7.764705882352941,0.396,0,28203.956666666665,26299.95,136.0,133.0,False,False,True,False,False,False,True,False
P06999,29959.15,33,4.38,0.046,15,78.83,28571.62,31788.02,27730.72,34445.64,31891.14,29694.84,123,143,133,132,132,134,361.1537142857136,1,1997.2766666666669,8.8,6.072,0,29363.453333333335,30686.99666666667,133.0,132.83333333333334,True,False,False,False,False,False,True,False
P07000,33190.11,33,4.96,0.019,12,76.08,34399.96,29573.27,29216.89,29150.83,32580.44,29658.33,139,140,137,144,132,121,-421.50571428571567,0,2765.8425,11.0,2.508,0,31063.373333333333,30763.286666666663,138.66666666666666,135.5,False,True,False,False,False,False,False,True
